topic_id,tokens1_19,match,ngramms,profondeur,BT1,MT,Domain
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,in country,2,4,euro area,MT 2406 monetary relations,24 FINANCE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,prices,1,1,prices,MT 2451 prices,24 FINANCE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,will,1,3,transfer of property,MT 1211 civil law,12 LAW
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,marketing,1,1,marketing,MT 2031 marketing,20 TRADE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,world,1,,,,
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,prices,1,1,prices,MT 2451 prices,24 FINANCE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,consumption,1,1,consumption,MT 2026 consumption,20 TRADE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,import,1,2,trading operation,MT 2016 trade,20 TRADE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,demand,1,1,demand,MT 2016 trade,20 TRADE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,increase in production,3,2,production policy,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,price increase,2,2,price fluctuation,MT 2451 prices,24 FINANCE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,price increase,2,2,price fluctuation,MT 2451 prices,24 FINANCE
EU_en_Pres1-50_14,increase|community|production|countries|prices|year|situation|will|market|world|total|level|price|increased|consumption|imports|demand|sector|years,Community production,2,2,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,production,1,1,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,port,1,2,ports policy,MT 4821 maritime and inland waterway transport,48 TRANSPORT
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,airport,1,2,air transport,MT 4826 air and space transport,48 TRANSPORT
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,fabric,1,2,textile industry,MT 6841 leather and textile industries,68 INDUSTRY
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,Europeanism,1,3,European integration,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,handicrafts,1,2,industrial structures,MT 6806 industrial structures and policy,68 INDUSTRY
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,tariff,1,3,fixing of prices,MT 2451 prices,24 FINANCE
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,industrialization,1,2,industrial policy,MT 6806 industrial structures and policy,68 INDUSTRY
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,seal,1,5,marine mammal,MT 5211 natural environment,52 ENVIRONMENT
EU_en_Pres1-50_15,description|products|de|member|port|airport|fabrics|destination|european|communities|address|State|handicrafts|tariff|industry|certificate|cottage|seal|certifies,product description,2,4,product quality,MT 2026 consumption,20 TRADE
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,directive,1,4,regulation,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,law,1,1,law,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,nationalism,1,2,political ideology,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,legality,1,2,political philosophy,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,provision,1,2,accounting,MT 4026 accounting,40 BUSINESS AND COMPETITION
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,right,1,2,political tendency,MT 0411 political party,04 POLITICS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,law,1,1,law,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,territoriality,1,2,public international law,MT 1231 international law,12 LAW
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,author,1,2,arts,MT 2831 culture and religion,28 SOCIAL QUESTIONS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,author,1,2,arts,MT 2831 culture and religion,28 SOCIAL QUESTIONS
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,ruling,1,1,ruling,MT 1221 justice,12 LAW
EU_en_Pres1-50_16,member|states|State|directive|law|national|undertakings|community|legal|provisions|rights|laws|territory|authorities|authority|rules|competent|business|country,in country,2,4,euro area,MT 2406 monetary relations,24 FINANCE
EU_en_Pres1-50_17,convention|protocol|agreement|article|treaty|council|force|states|commerce|accession|government|provisions|member|international|ratification|paragraph|parties|exchange|party,Protocol ,1,2,European treaties,MT 1011 European Union law,10 EUROPEAN UNION
EU_en_Pres1-50_17,convention|protocol|agreement|article|treaty|council|force|states|commerce|accession|government|provisions|member|international|ratification|paragraph|parties|exchange|party,agreement ,1,2,EU relations,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres1-50_17,convention|protocol|agreement|article|treaty|council|force|states|commerce|accession|government|provisions|member|international|ratification|paragraph|parties|exchange|party,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_17,convention|protocol|agreement|article|treaty|council|force|states|commerce|accession|government|provisions|member|international|ratification|paragraph|parties|exchange|party,government,1,2,executive body,MT 0436 executive power and public service,04 POLITICS
EU_en_Pres1-50_17,convention|protocol|agreement|article|treaty|council|force|states|commerce|accession|government|provisions|member|international|ratification|paragraph|parties|exchange|party,provision,1,2,accounting,MT 4026 accounting,40 BUSINESS AND COMPETITION
EU_en_Pres1-50_17,convention|protocol|agreement|article|treaty|council|force|states|commerce|accession|government|provisions|member|international|ratification|paragraph|parties|exchange|party,international convention,2,2,international instrument,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,income,1,1,income,MT 1626 national accounts,16 ECONOMICS
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,farm,1,1,farm,MT 5616 farming systems,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,labourer,1,3,blue-collar worker,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,UA,1,,,,
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,family,1,1,family,MT 2806 family,28 SOCIAL QUESTIONS
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,pig,1,2,livestock,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,Land ,1,3,federal State,MT 0406 political framework,04 POLITICS
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,poultry,1,2,animal production,MT 5631 agricultural activity,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,purchase,1,2,commercial transaction,MT 2031 marketing,20 TRADE
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,farm,1,1,farm,MT 5616 farming systems,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-50_18,holdings|income|farm|labour|ua|ha|family|survey|pigs|land|alu|returning|poultry|paid|type|purchased|farming|number|sheep,sheep,1,2,livestock,MT 5626 means of agricultural production,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres1-50_19,regulation|eec|article|regard|council|commission|community|european|products|amended|states|treaty|applicable|member|common|establishing|economic|july|force,regulation,1,3,legislation,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres1-50_19,regulation|eec|article|regard|council|commission|community|european|products|amended|states|treaty|applicable|member|common|establishing|economic|july|force,EEC,1,2,European Communities,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres1-50_19,regulation|eec|article|regard|council|commission|community|european|products|amended|states|treaty|applicable|member|common|establishing|economic|july|force,Europeanism,1,3,European integration,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres1-50_19,regulation|eec|article|regard|council|commission|community|european|products|amended|states|treaty|applicable|member|common|establishing|economic|july|force,production,1,1,production,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
