topic_id,tokens,term,dist,french,length,profondeur,category,link,bt1,mt,domain
Topic 82,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 147,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 192,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 52,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 176,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 230,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 35,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 44,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 77,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 83,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 135,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 188,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 227,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 234,eec,EEC,0,Communauté européenne,1,2,used_for,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 74,egg,egg,0,œuf,1,2,descriptor,http://eurovoc.europa.eu/2121,animal product,MT 6011 animal product,60 AGRI-FOODSTUFFS
Topic 217,egg,egg,0,œuf,1,2,descriptor,http://eurovoc.europa.eu/2121,animal product,MT 6011 animal product,60 AGRI-FOODSTUFFS
Topic 36,egypt,Egypt,0,Égypte,1,2,descriptor,http://eurovoc.europa.eu/690,North Africa || Arab Common Market countries || CAEU countries || Mediterranean third countries || Arab League countries || Arab world [4.5],MT 7221 Africa || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 56,electricity,electricity,0,énergie électrique,1,2,used_for,http://eurovoc.europa.eu/747,electrical industry,MT 6621 electrical and nuclear industries,66 ENERGY
Topic 12,employee,employee,0,salarié,1,2,used_for,http://eurovoc.europa.eu/3854,occupational status,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 16,england,England,0,Angleterre,1,2,descriptor,http://eurovoc.europa.eu/5438,regions of the United Kingdom,MT 7211 regions of EU Member States,72 GEOGRAPHY
Topic 12,enterprise,enterprise,0,esprit d'entreprise,1,2,used_for,http://eurovoc.europa.eu/6749,business activity,MT 4006 business organisation,40 BUSINESS AND COMPETITION
Topic 180,era,ERA,0,Agence ferroviaire européenne,1,2,used_for,http://eurovoc.europa.eu/7985,EU office or agency,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 231,establishment,establishment,0,établissement,1,2,descriptor,http://eurovoc.europa.eu/871,company structure,MT 4006 business organisation,40 BUSINESS AND COMPETITION
Topic 17,eua,EUA,0,droits d'émissions UE,1,3,used_for,http://eurovoc.europa.eu/435007,emission allowance,MT 5206 environmental policy,52 ENVIRONMENT
Topic 17,eua,EUA,0,monnaie européenne,1,1,used_for,http://eurovoc.europa.eu/6332,EUA,MT 2406 monetary relations,24 FINANCE
Topic 100,eua,EUA,0,droits d'émissions UE,1,3,used_for,http://eurovoc.europa.eu/435007,emission allowance,MT 5206 environmental policy,52 ENVIRONMENT
Topic 100,eua,EUA,0,monnaie européenne,1,1,used_for,http://eurovoc.europa.eu/6332,EUA,MT 2406 monetary relations,24 FINANCE
Topic 65,eua,EUA,0,droits d'émissions UE,1,3,used_for,http://eurovoc.europa.eu/435007,emission allowance,MT 5206 environmental policy,52 ENVIRONMENT
Topic 65,eua,EUA,0,monnaie européenne,1,1,used_for,http://eurovoc.europa.eu/6332,EUA,MT 2406 monetary relations,24 FINANCE
Topic 3,euratom,Euratom,0,CEEA,1,2,used_for,http://eurovoc.europa.eu/5344,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 198,euronet,Euronet,0,réseau de transmission,1,4,used_for,http://eurovoc.europa.eu/3017,data transmission,MT 3226 communications,32 EDUCATION AND COMMUNICATIONS
Topic 216,europe,Europe,0,Europe,1,1,descriptor,http://eurovoc.europa.eu/909,Europe,MT 7206 Europe,72 GEOGRAPHY
Topic 128,evaluation,evaluation,0,méthode d'évaluation,1,3,used_for,http://eurovoc.europa.eu/6263,research method,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 142,executive,executive,0,cadre,1,2,descriptor,http://eurovoc.europa.eu/5080,socioprofessional category,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 186,executive,executive,0,cadre,1,2,descriptor,http://eurovoc.europa.eu/5080,socioprofessional category,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 134,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 188,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 69,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 168,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 17,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 123,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 180,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 100,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 97,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 21,expenditure,expenditure,0,dépense,1,3,descriptor,http://eurovoc.europa.eu/392,operating result,MT 4026 accounting,40 BUSINESS AND COMPETITION
Topic 54,export,export,0,exportation,1,2,descriptor,http://eurovoc.europa.eu/946,trading operation,MT 2016 trade,20 TRADE
Topic 230,export,export,0,exportation,1,2,descriptor,http://eurovoc.europa.eu/946,trading operation,MT 2016 trade,20 TRADE
Topic 68,export,export,0,exportation,1,2,descriptor,http://eurovoc.europa.eu/946,trading operation,MT 2016 trade,20 TRADE
Topic 110,export,export,0,exportation,1,2,descriptor,http://eurovoc.europa.eu/946,trading operation,MT 2016 trade,20 TRADE
Topic 210,export,export,0,exportation,1,2,descriptor,http://eurovoc.europa.eu/946,trading operation,MT 2016 trade,20 TRADE
Topic 179,export,export,0,exportation,1,2,descriptor,http://eurovoc.europa.eu/946,trading operation,MT 2016 trade,20 TRADE
Topic 54,export,export (EU),0,exportation (UE),2,3,descriptor,http://eurovoc.europa.eu/3190,export,MT 2016 trade,20 TRADE
Topic 230,export,export (EU),0,exportation (UE),2,3,descriptor,http://eurovoc.europa.eu/3190,export,MT 2016 trade,20 TRADE
Topic 68,export,export (EU),0,exportation (UE),2,3,descriptor,http://eurovoc.europa.eu/3190,export,MT 2016 trade,20 TRADE
Topic 110,export,export (EU),0,exportation (UE),2,3,descriptor,http://eurovoc.europa.eu/3190,export,MT 2016 trade,20 TRADE
Topic 210,export,export (EU),0,exportation (UE),2,3,descriptor,http://eurovoc.europa.eu/3190,export,MT 2016 trade,20 TRADE
Topic 179,export,export (EU),0,exportation (UE),2,3,descriptor,http://eurovoc.europa.eu/3190,export,MT 2016 trade,20 TRADE
Topic 0,family,family,0,famille,1,1,descriptor,http://eurovoc.europa.eu/965,family,MT 2806 family,28 SOCIAL QUESTIONS
Topic 35,farm,farm,0,exploitation agricole,1,1,used_for,http://eurovoc.europa.eu/937,farm,MT 5616 farming systems,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 16,farm,farm,0,exploitation agricole,1,1,used_for,http://eurovoc.europa.eu/937,farm,MT 5616 farming systems,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 0,farm,farm,0,exploitation agricole,1,1,used_for,http://eurovoc.europa.eu/937,farm,MT 5616 farming systems,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 24,fat,fat,0,corps gras,1,1,used_for,http://eurovoc.europa.eu/239,fat,MT 6016 processed agricultural produce,60 AGRI-FOODSTUFFS
Topic 85,fat,fat,0,corps gras,1,1,used_for,http://eurovoc.europa.eu/239,fat,MT 6016 processed agricultural produce,60 AGRI-FOODSTUFFS
Topic 212,fats,fats,0,corps gras,1,1,descriptor,http://eurovoc.europa.eu/239,fats,MT 6016 processed agricultural produce,60 AGRI-FOODSTUFFS
Topic 99,financing,financing,0,financement,1,1,descriptor,http://eurovoc.europa.eu/1000,financing,MT 2426 financing and investment,24 FINANCE
Topic 65,financing,financing,0,financement,1,1,descriptor,http://eurovoc.europa.eu/1000,financing,MT 2426 financing and investment,24 FINANCE
Topic 106,finland,Finland,0,Finlande,1,2,descriptor,http://eurovoc.europa.eu/1019,Northern Europe || EU Member State || OECD countries || Council of Europe countries || Nordic Council countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 199,firm,firm,0,entreprise,1,1,used_for,http://eurovoc.europa.eu/813,firm,MT 4011 business classification,40 BUSINESS AND COMPETITION
Topic 84,fish,fish,0,poisson,1,2,descriptor,http://eurovoc.europa.eu/2435,fishery resources,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 28,fish,fish,0,poisson,1,2,descriptor,http://eurovoc.europa.eu/2435,fishery resources,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fisheries,fisheries,0,lieu de pêche,1,1,used_for,http://eurovoc.europa.eu/1652,fisheries,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 170,fisheries,fisheries,0,lieu de pêche,1,1,used_for,http://eurovoc.europa.eu/1652,fisheries,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 28,fishing,fishing,0,industrie de la pêche,1,1,used_for,http://eurovoc.europa.eu/1372,fishing,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 84,fishing,fishing,0,industrie de la pêche,1,1,used_for,http://eurovoc.europa.eu/1372,fishing,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 61,fishing,fishing,0,industrie de la pêche,1,1,used_for,http://eurovoc.europa.eu/1372,fishing,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 63,fishing,fishing,0,industrie de la pêche,1,1,used_for,http://eurovoc.europa.eu/1372,fishing,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 187,flax,flax,0,lin,1,2,descriptor,http://eurovoc.europa.eu/1667,textile plant,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 196,flower,flower,0,floriculture,1,2,used_for,http://eurovoc.europa.eu/1031,crop production,MT 5631 agricultural activity,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 32,food,food,0,nutrition,1,1,used_for,http://eurovoc.europa.eu/1268,food,MT 2841 health,28 SOCIAL QUESTIONS
Topic 117,food,food,0,nutrition,1,1,used_for,http://eurovoc.europa.eu/1268,food,MT 2841 health,28 SOCIAL QUESTIONS
Topic 2,form,form,0,formulaire,1,2,descriptor,http://eurovoc.europa.eu/1076,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
Topic 175,foundation,foundation,0,fondation,1,3,descriptor,http://eurovoc.europa.eu/1051,non-profit organisation,MT 4016 legal form of organisations,40 BUSINESS AND COMPETITION
Topic 7,france,France,0,France,1,2,descriptor,http://eurovoc.europa.eu/1085,Western Europe || EU Member State || OECD countries || Council of Europe countries || NATO countries || WEU countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 145,fruit,fruit,0,fruit,1,1,descriptor,http://eurovoc.europa.eu/1115,fruit,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 219,fruit,fruit,0,fruit,1,1,descriptor,http://eurovoc.europa.eu/1115,fruit,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 83,fruit,fruit,0,fruit,1,1,descriptor,http://eurovoc.europa.eu/1115,fruit,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 153,fuel,fuel,0,combustible,1,2,descriptor,http://eurovoc.europa.eu/6043,energy industry,MT 6606 energy policy,66 ENERGY
Topic 48,fuel,fuel,0,combustible,1,2,descriptor,http://eurovoc.europa.eu/6043,energy industry,MT 6606 energy policy,66 ENERGY
Topic 51,fuel,fuel,0,combustible,1,2,descriptor,http://eurovoc.europa.eu/6043,energy industry,MT 6606 energy policy,66 ENERGY
Topic 155,fund,fund (EU),0,fonds (UE),2,3,descriptor,http://eurovoc.europa.eu/1052,EU financial instrument,MT 1021 EU finance,10 EUROPEAN UNION
Topic 194,fund,fund (EU),0,fonds (UE),2,3,descriptor,http://eurovoc.europa.eu/1052,EU financial instrument,MT 1021 EU finance,10 EUROPEAN UNION
Topic 58,fund,fund (EU),0,fonds (UE),2,3,descriptor,http://eurovoc.europa.eu/1052,EU financial instrument,MT 1021 EU finance,10 EUROPEAN UNION
Topic 115,fund,fund (EU),0,fonds (UE),2,3,descriptor,http://eurovoc.europa.eu/1052,EU financial instrument,MT 1021 EU finance,10 EUROPEAN UNION
Topic 163,fund,fund (EU),0,fonds (UE),2,3,descriptor,http://eurovoc.europa.eu/1052,EU financial instrument,MT 1021 EU finance,10 EUROPEAN UNION
Topic 31,fund,fund (EU),0,fonds (UE),2,3,descriptor,http://eurovoc.europa.eu/1052,EU financial instrument,MT 1021 EU finance,10 EUROPEAN UNION
Topic 154,furnace,furnace,0,four,1,2,descriptor,http://eurovoc.europa.eu/1077,thermal equipment,MT 6821 mechanical engineering,68 INDUSTRY
Topic 169,gas,gas,0,gaz,1,3,descriptor,http://eurovoc.europa.eu/1139,fuel,MT 6606 energy policy,66 ENERGY
Topic 177,gas,gas,0,gaz,1,3,descriptor,http://eurovoc.europa.eu/1139,fuel,MT 6606 energy policy,66 ENERGY
Topic 124,gas,gas,0,gaz,1,3,descriptor,http://eurovoc.europa.eu/1139,fuel,MT 6606 energy policy,66 ENERGY
Topic 7,germany,Germany,0,Allemagne,1,2,descriptor,http://eurovoc.europa.eu/1318,Western Europe || EU Member State || OECD countries || Council of Europe countries || NATO countries || WEU countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 222,germany,Germany,0,Allemagne,1,2,descriptor,http://eurovoc.europa.eu/1318,Western Europe || EU Member State || OECD countries || Council of Europe countries || NATO countries || WEU countries,MT 7206 Europe || MT 7231 economic geography || MT 7236 political geography,72 GEOGRAPHY
Topic 225,government,government,0,gouvernement,1,2,descriptor,http://eurovoc.europa.eu/1172,executive body,MT 0436 executive power and public service,04 POLITICS
Topic 111,government,government,0,gouvernement,1,2,descriptor,http://eurovoc.europa.eu/1172,executive body,MT 0436 executive power and public service,04 POLITICS
Topic 246,government,government,0,gouvernement,1,2,descriptor,http://eurovoc.europa.eu/1172,executive body,MT 0436 executive power and public service,04 POLITICS
Topic 127,grape,grape,0,raisin,1,2,descriptor,http://eurovoc.europa.eu/2888,fruit,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 244,group,group (EP),0,groupe politique (PE),2,3,used_for,http://eurovoc.europa.eu/443167,European Parliament,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 93,group,group (EP),0,groupe politique (PE),2,3,used_for,http://eurovoc.europa.eu/443167,European Parliament,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 140,group,group (EP),0,groupe politique (PE),2,3,used_for,http://eurovoc.europa.eu/443167,European Parliament,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 179,guarantee,guarantee,0,garantie,1,3,descriptor,http://eurovoc.europa.eu/1129,contract,MT 1211 civil law,12 LAW
Topic 28,guide,guide,0,guide,1,2,descriptor,http://eurovoc.europa.eu/5311,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
Topic 200,guinea,Guinea,0,Guinée,1,3,descriptor,http://eurovoc.europa.eu/1216,West Africa || ACP countries || Ecowas countries,MT 7221 Africa || MT 7231 economic geography,72 GEOGRAPHY
Topic 33,harvest,harvest,0,récolte,1,2,descriptor,http://eurovoc.europa.eu/2925,cultivation techniques,MT 5621 cultivation of agricultural land,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 15,heading,heading,0,classification,1,3,used_for,http://eurovoc.europa.eu/6004,information analysis,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
Topic 91,heading,heading,0,classification,1,3,used_for,http://eurovoc.europa.eu/6004,information analysis,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
Topic 233,health,health,0,politique de la santé,1,1,used_for,http://eurovoc.europa.eu/2479,health,MT 2841 health,28 SOCIAL QUESTIONS
Topic 97,health,health,0,politique de la santé,1,1,used_for,http://eurovoc.europa.eu/2479,health,MT 2841 health,28 SOCIAL QUESTIONS
Topic 156,health,health,0,politique de la santé,1,1,used_for,http://eurovoc.europa.eu/2479,health,MT 2841 health,28 SOCIAL QUESTIONS
Topic 161,health,health,0,politique de la santé,1,1,used_for,http://eurovoc.europa.eu/2479,health,MT 2841 health,28 SOCIAL QUESTIONS
Topic 206,health,health,0,politique de la santé,1,1,used_for,http://eurovoc.europa.eu/2479,health,MT 2841 health,28 SOCIAL QUESTIONS
